ConfidenceLevel,RiskfreeRate,BaseCVar_u,BaseCVar_sig,WorstCaseCVar_u,WorstCaseCVar_sig,BaseCVar_SR,WorstCaseCVar_SR
0.0001,0.00016,0.000553,0.00574,0.000553,0.00574,0.0685,0.0685
0.0201,0.00016,0.000649,0.00565,0.000633,0.00566,0.0865,0.0836
0.0401,0.00016,0.000693,0.0056,0.00071,0.00559,0.0952,0.0986
0.0601,0.00016,0.000694,0.00562,0.000699,0.00563,0.0951,0.0958
0.0801,0.00016,0.000695,0.00551,0.000696,0.00551,0.0972,0.0973
