ConfidenceLevel,RiskfreeRate,BaseCVar_u,BaseCVar_sig,WorstCaseCVar_u,WorstCaseCVar_sig,BaseCVar_SR,WorstCaseCVar_SR
0.0001,0.00016,0.000553,0.00574,0.000553,0.00574,0.0685,0.0685
0.0201,0.00016,0.000649,0.00565,0.000553,0.00574,0.0865,0.0685
0.0401,0.00016,0.000693,0.0056,0.000719,0.00572,0.0952,0.0978
0.0601,0.00016,0.000694,0.00562,0.000725,0.00573,0.0951,0.0987
0.0801,0.00016,0.000695,0.00551,0.000686,0.00567,0.0972,0.0928
