ConfidenceLevel,RiskfreeRate,BaseCVar_u,BaseCVar_sig,WorstCaseCVar_u,WorstCaseCVar_sig,BaseCVar_SR,WorstCaseCVar_SR
0.0001,0.00016,0.000553,0.00574,0.000553,0.00574,0.0685,0.0685
0.0201,0.00016,0.000649,0.00565,0.000633,0.00567,0.0865,0.0835
0.0401,0.00016,0.000693,0.0056,0.000717,0.00571,0.0952,0.0977
0.0601,0.00016,0.000694,0.00562,0.000647,0.00568,0.0951,0.0858
0.0801,0.00016,0.000695,0.00551,0.000667,0.00564,0.0972,0.0899
