ConfidenceLevel,RiskfreeRate,BaseCVar_u,BaseCVar_sig,WorstCaseCVar_u,WorstCaseCVar_sig,BaseCVar_SR,WorstCaseCVar_SR
0.0001,0.00016,0.000751,0.00572,0.000751,0.00572,0.103,0.103
0.0201,0.00016,0.000751,0.00572,0.000751,0.00572,0.103,0.103
0.0401,0.00016,0.000751,0.00572,0.000751,0.00572,0.103,0.103
0.0601,0.00016,0.000823,0.00571,0.000823,0.00571,0.116,0.116
0.0801,0.00016,0.000828,0.00566,0.000828,0.00566,0.118,0.118
