ConfidenceLevel,RiskfreeRate,BaseCVar_u,BaseCVar_sig,WorstCaseCVar_u,WorstCaseCVar_sig,BaseCVar_SR,WorstCaseCVar_SR
0.0001,0.00016,0.000364,0.006,0.000364,0.006,0.034,0.034
0.0201,0.00016,0.000445,0.00597,0.000434,0.00595,0.0478,0.0461
0.0401,0.00016,0.000295,0.00576,0.000268,0.0057,0.0236,0.0189
0.0601,0.00016,0.00034,0.00583,0.000367,0.00587,0.0309,0.0354
0.0801,0.00016,0.00035,0.00569,0.00031,0.00579,0.0335,0.026
