ConfidenceLevel,RiskfreeRate,BaseCVar_u,BaseCVar_sig,WorstCaseCVar_u,WorstCaseCVar_sig,BaseCVar_SR,WorstCaseCVar_SR
0.0001,0.00016,0.000431,0.00601,0.000431,0.00601,0.0452,0.0452
0.0201,0.00016,0.000163,0.00573,0.000125,0.00569,0.000588,-0.00608
0.0401,0.00016,0.000585,0.00554,0.000145,0.00584,0.0769,-0.00253
0.0601,0.00016,0.000734,0.00567,0.00034,0.00602,0.101,0.03
0.0801,0.00016,0.000813,0.00576,0.000379,0.00596,0.113,0.0369
