ConfidenceLevel,RiskfreeRate,BaseCVar_u,BaseCVar_sig,WorstCaseCVar_u,WorstCaseCVar_sig,BaseCVar_SR,WorstCaseCVar_SR
0.0001,0.00016,0.000431,0.00601,0.000431,0.00601,0.0452,0.0452
0.0201,0.00016,0.000163,0.00573,0.000168,0.0057,0.000588,0.00147
0.0401,0.00016,0.000585,0.00554,7.77e-05,0.0057,0.0769,-0.0144
0.0601,0.00016,0.000734,0.00567,0.000154,0.00577,0.101,-0.000982
0.0801,0.00016,0.000813,0.00576,0.000295,0.0059,0.113,0.023
