ConfidenceLevel,RiskfreeRate,BaseCVar_u,BaseCVar_sig,WorstCaseCVar_u,WorstCaseCVar_sig,BaseCVar_SR,WorstCaseCVar_SR
0.0001,0.00016,0.000421,0.00558,0.000421,0.00558,0.0468,0.0468
0.0201,0.00016,0.000438,0.00559,0.000421,0.00558,0.0498,0.0468
0.0401,0.00016,0.00035,0.0056,0.000366,0.00558,0.0341,0.037
0.0601,0.00016,0.000389,0.00548,0.000331,0.00552,0.0418,0.031
0.0801,0.00016,0.0004,0.00546,0.000365,0.00555,0.0441,0.0369
