ConfidenceLevel,RiskfreeRate,BaseCVar_u,BaseCVar_sig,WorstCaseCVar_u,WorstCaseCVar_sig,BaseCVar_SR,WorstCaseCVar_SR
0.0001,0.00016,0.000779,0.00686,0.00078,0.00687,0.0903,0.0902
0.0201,0.00016,0.000838,0.0067,0.000779,0.00687,0.101,0.0903
0.0401,0.00016,0.000687,0.00642,0.000804,0.00671,0.0822,0.0959
0.0601,0.00016,0.000761,0.00624,0.000798,0.00642,0.0965,0.0994
0.0801,0.00016,0.000766,0.00614,0.000749,0.00636,0.0987,0.0926
