ConfidenceLevel,RiskfreeRate,BaseCVar_u,BaseCVar_sig,WorstCaseCVar_u,WorstCaseCVar_sig,BaseCVar_SR,WorstCaseCVar_SR
0.0001,0.00016,0.000687,0.00593,0.000687,0.00593,0.0889,0.0889
0.0201,0.00016,0.000786,0.00544,0.000782,0.00576,0.115,0.108
0.0401,0.00016,0.00079,0.00535,0.000803,0.0055,0.118,0.117
0.0601,0.00016,0.000839,0.00537,0.000719,0.00529,0.127,0.106
0.0801,0.00016,0.000847,0.00517,0.000637,0.00517,0.133,0.0924
