ConfidenceLevel,RiskfreeRate,BaseCVar_u,BaseCVar_sig,WorstCaseCVar_u,WorstCaseCVar_sig,BaseCVar_SR,WorstCaseCVar_SR
0.0001,0.00016,0.000554,0.0064,0.000554,0.0064,0.0616,0.0616
0.0201,0.00016,0.000703,0.00636,0.000707,0.00628,0.0855,0.0872
0.0401,0.00016,0.000727,0.00619,0.00079,0.00611,0.0917,0.103
0.0601,0.00016,0.000648,0.00607,0.000648,0.00601,0.0805,0.0812
0.0801,0.00016,0.000706,0.00609,0.000697,0.00608,0.0898,0.0884
