ConfidenceLevel,RiskfreeRate,BaseCVar_u,BaseCVar_sig,WorstCaseCVar_u,WorstCaseCVar_sig,BaseCVar_SR,WorstCaseCVar_SR
0.0001,0.00016,0.000687,0.00579,0.000687,0.00579,0.0911,0.0911
0.0201,0.00016,0.000786,0.00561,0.000687,0.00579,0.112,0.0911
0.0401,0.00016,0.00079,0.00562,0.000689,0.00564,0.112,0.0938
0.0601,0.00016,0.000839,0.0056,0.000675,0.00565,0.121,0.0913
0.0801,0.00016,0.000847,0.00542,0.000641,0.0056,0.127,0.0859
