ConfidenceLevel,RiskfreeRate,BaseCVar_u,BaseCVar_sig,WorstCaseCVar_u,WorstCaseCVar_sig,BaseCVar_SR,WorstCaseCVar_SR
0.0001,0.00016,0.000165,0.00339,0.000165,0.00339,0.00163,0.00163
0.0201,0.00016,5.74e-05,0.00283,5.74e-05,0.00283,-0.0362,-0.0362
0.0401,0.00016,0.000177,0.00293,0.000177,0.00293,0.00596,0.00596
0.0601,0.00016,0.000182,0.00272,0.000182,0.00272,0.00807,0.00807
0.0801,0.00016,0.000241,0.00265,0.000241,0.00265,0.0306,0.0306
