ConfidenceLevel,RiskfreeRate,BaseCVar_u,BaseCVar_sig,WorstCaseCVar_u,WorstCaseCVar_sig,BaseCVar_SR,WorstCaseCVar_SR
0.0001,0.00016,0.000191,0.00341,0.000191,0.00341,0.00931,0.00931
0.0201,0.00016,0.000157,0.00289,0.000191,0.00341,-0.000925,0.00931
0.0401,0.00016,0.000239,0.00291,0.000283,0.00335,0.0272,0.0369
0.0601,0.00016,0.00033,0.00284,0.000219,0.00302,0.06,0.0197
0.0801,0.00016,0.000351,0.00289,0.000212,0.00291,0.0662,0.018
