ConfidenceLevel,RiskfreeRate,BaseCVar_u,BaseCVar_sig,WorstCaseCVar_u,WorstCaseCVar_sig,BaseCVar_SR,WorstCaseCVar_SR
0.0001,0.00016,0.000552,0.00622,0.000552,0.00622,0.0631,0.0631
0.0201,0.00016,0.000687,0.00598,0.000582,0.00599,0.0882,0.0705
0.0401,0.00016,0.00072,0.00586,0.000694,0.00598,0.0956,0.0893
0.0601,0.00016,0.000769,0.00571,0.00071,0.00587,0.107,0.0938
0.0801,0.00016,0.000781,0.00568,0.000703,0.00592,0.11,0.0919
