ConfidenceLevel,RiskfreeRate,BaseCVar_u,BaseCVar_sig,WorstCaseCVar_u,WorstCaseCVar_sig,BaseCVar_SR,WorstCaseCVar_SR
0.0001,0.00016,0.000112,0.00635,0.000112,0.00635,-0.00753,-0.00753
0.0201,0.00016,0.00021,0.00603,0.000158,0.00609,0.00834,-0.000268
0.0401,0.00016,0.000198,0.0059,5.65e-06,0.00614,0.00646,-0.0251
0.0601,0.00016,0.000127,0.00569,5.38e-05,0.00611,-0.00565,-0.0173
0.0801,0.00016,7.37e-05,0.00563,0.000187,0.00609,-0.0153,0.00447
