ConfidenceLevel,RiskfreeRate,BaseCVar_u,BaseCVar_sig,WorstCaseCVar_u,WorstCaseCVar_sig,BaseCVar_SR,WorstCaseCVar_SR
0.0001,0.00016,0.000112,0.00635,0.000112,0.00635,-0.00753,-0.00753
0.0201,0.00016,0.00021,0.00603,0.000153,0.00607,0.00834,-0.00107
0.0401,0.00016,0.000198,0.0059,0.00014,0.00595,0.00646,-0.00328
0.0601,0.00016,0.000127,0.00569,0.000123,0.00576,-0.00565,-0.00638
0.0801,0.00016,7.37e-05,0.00563,0.000104,0.00564,-0.0153,-0.0098
