ConfidenceLevel,RiskfreeRate,BaseCVar_u,BaseCVar_sig,WorstCaseCVar_u,WorstCaseCVar_sig,BaseCVar_SR,WorstCaseCVar_SR
0.0001,0.00016,0.000681,0.00564,0.000681,0.00564,0.0925,0.0925
0.0201,0.00016,0.000727,0.0057,0.000668,0.00573,0.0995,0.0888
0.0401,0.00016,0.000729,0.0057,0.000765,0.00587,0.0999,0.103
0.0601,0.00016,0.00069,0.00555,0.000767,0.00584,0.0955,0.104
0.0801,0.00016,0.000736,0.00547,0.00062,0.00561,0.105,0.082
