ConfidenceLevel,RiskfreeRate,BaseCVar_u,BaseCVar_sig,WorstCaseCVar_u,WorstCaseCVar_sig,BaseCVar_SR,WorstCaseCVar_SR
0.0001,0.00016,0.000266,0.00599,0.000266,0.00599,0.0178,0.0178
0.0201,0.00016,0.000545,0.00604,0.000266,0.00599,0.0639,0.0178
0.0401,0.00016,0.000706,0.00596,0.000266,0.00599,0.0918,0.0178
0.0601,0.00016,0.000832,0.00587,0.000422,0.006,0.115,0.0437
0.0801,0.00016,0.000886,0.00582,0.000416,0.00597,0.125,0.0431
