ConfidenceLevel,RiskfreeRate,BaseCVar_u,BaseCVar_sig,WorstCaseCVar_u,WorstCaseCVar_sig,BaseCVar_SR,WorstCaseCVar_SR
0.0001,0.00016,0.000232,0.00612,0.000232,0.00612,0.0118,0.0118
0.0201,0.00016,8.33e-05,0.00559,0.000139,0.00567,-0.0137,-0.00363
0.0401,0.00016,2.74e-05,0.00549,4.42e-05,0.00573,-0.0241,-0.0201
0.0601,0.00016,-5.01e-05,0.00551,1.76e-05,0.00562,-0.038,-0.0253
0.0801,0.00016,-3.66e-05,0.00542,-3.07e-05,0.00567,-0.0362,-0.0335
