ConfidenceLevel,RiskfreeRate,BaseCVar_u,BaseCVar_sig,WorstCaseCVar_u,WorstCaseCVar_sig,BaseCVar_SR,WorstCaseCVar_SR
0.0001,0.00016,0.000169,0.00656,0.000169,0.00656,0.00139,0.00139
0.0201,0.00016,0.000341,0.00564,0.000313,0.00579,0.0321,0.0265
0.0401,0.00016,0.000335,0.00557,0.00036,0.00557,0.0315,0.036
0.0601,0.00016,0.000314,0.0055,0.000325,0.00562,0.0281,0.0294
0.0801,0.00016,0.000347,0.00554,0.000308,0.00561,0.0338,0.0265
