,AAL.L,ABF.L,ADM.L,AHT.L,ANTO.L,AUTO.L,AV.L,AZN.L,BA.L,BARC.L,BATS.L,BDEV.L,BHP.L,BKG.L,BLND.L,BNZL.L,BP.L,BRBY.L,BT-A.L,CCH.L,CCL.L,CNA.L,CPG.L,CRDA.L,CRH.L,DCC.L,DGE.L,DLG.L,EVR.L,EXPN.L,EZJ.L,FERG.L,FLTR.L,FRES.L,GLEN.L,GSK.L,HIK.L,HL.L,HLMA.L,HSBA.L,HSX.L,IAG.L,IHG.L,III.L,IMB.L,INF.L,ITRK.L,ITV.L,JE.L,JMAT.L,LAND.L,LGEN.L,LLOY.L,LSE.L,MCRO.L,MKS.L,MNDI.L,MRO.L,MRW.L,NG.L,NMC.L,NXT.L,OCDO.L,PHNX.L,PRU.L,PSN.L,PSON.L,RB.L,RBS.L,RDSA.L,RDSB.L,REL.L,RIO.L,RMV.L,RR.L,RSA.L,RTO.L,SBRY.L,SDR.L,SGE.L,SGRO.L,SKG.L,SLA.L,SMDS.L,SMIN.L,SMT.L,SN.L,SSE.L,STAN.L,STJ.L,SVT.L,TSCO.L,TUI.L,ULVR.L,UU.L,VOD.L,WPP.L,WTB.L
35,1404.1978759765625,2500.5625,1674.26416015625,1888.593017578125,810.7813110351562,348.65478515625,431.8855895996094,4413.49462890625,523.6371459960938,174.91549682617188,3962.94677734375,499.46771240234375,1301.7767333984375,3610.79296875,569.1654663085938,1968.1552734375,417.9967041015625,1477.603759765625,203.206787109375,2042.329833984375,4373.4169921875,103.24158477783203,1448.3455810546875,4140.5068359375,2200.940185546875,6475.83251953125,2313.80810546875,326.938720703125,231.1394500732422,1482.9620361328125,1444.0169677734375,5169.083984375,7557.185546875,1176.49365234375,327.8722229003906,1158.5482177734375,859.8312377929688,1660.8873291015625,1152.84716796875,628.2565307617188,1317.5782470703125,515.8818969726562,4603.61474609375,7.429987907409668,2007.6805419921875,630.2380981445312,4628.80859375,147.3848876953125,803.5999755859375,3086.834716796875,830.0929565429688,225.4684600830078,60.87873458862305,3826.23974609375,2249.73046875,243.9739227294922,1686.731689453125,203.3794403076172,205.51524353027344,680.2481079101562,3173.610107421875,4568.8876953125,474.8999938964844,568.5324096679688,1686.1600341796875,1884.3389892578125,650.9246215820312,6054.6103515625,256.8119201660156,1986.017822265625,2003.3214111328125,1402.705810546875,3206.796142578125,384.97119140625,802.1939697265625,542.110107421875,272.8493347167969,225.28585815429688,3167.3486328125,650.3788452148438,525.4959716796875,2265.974609375,390.1873474121094,409.0126953125,1448.72705078125,430.7298278808594,1182.7073974609375,1034.5931396484375,729.94482421875,1030.7135009765625,1686.859619140625,193.5728759765625,1214.118896484375,3557.446533203125,642.4840698242188,177.28201293945312,1163.367919921875,3595.117431640625
36,1413.3594970703125,2499.599609375,1704.6300048828125,1895.8382568359375,810.0415649414062,346.609619140625,425.8458557128906,4345.173828125,514.9713134765625,173.83409118652344,3888.0498046875,504.75213623046875,1302.1297607421875,3644.719970703125,570.245849609375,1934.6832275390625,408.39605712890625,1434.0462646484375,199.2807159423828,2027.6895751953125,4332.6875,101.25382995605469,1441.646728515625,4092.616943359375,2186.242431640625,6456.6162109375,2306.2392578125,335.8108215332031,228.60020446777344,1466.5274658203125,1424.260498046875,5135.07666015625,7674.8984375,1182.223388671875,323.7468566894531,1147.174072265625,831.4723510742188,1622.6668701171875,1156.7718505859375,626.7149658203125,1310.8558349609375,511.385498046875,4572.1474609375,7.429987907409668,1972.897705078125,623.994384765625,4608.53662109375,142.91867065429688,806.7999877929688,2952.954833984375,830.4475708007812,220.86524963378906,59.933135986328125,3772.528076171875,2202.519775390625,240.9419403076172,1646.6380615234375,199.9355926513672,205.32574462890625,670.3207397460938,3074.743896484375,4455.65625,462.5,579.1116333007812,1666.3892822265625,1896.1456298828125,629.7050170898438,5969.46728515625,248.5714569091797,1953.7813720703125,1966.2391357421875,1410.31884765625,3233.682861328125,382.7992858886719,791.498046875,537.6000366210938,272.36212158203125,224.09628295898438,3099.800537109375,641.0332641601562,522.0897216796875,2215.825927734375,384.2060852050781,403.078857421875,1442.9552001953125,425.3631286621094,1181.7442626953125,1020.8614501953125,721.3411254882812,1009.697265625,1661.7574462890625,190.6080780029297,1216.4197998046875,3522.528076171875,626.2278442382812,175.67153930664062,1145.4837646484375,3590.343994140625
37,1446.83447265625,2531.362060546875,1738.676513671875,1933.9964599609375,820.3982543945312,350.79736328125,431.97314453125,4427.15869140625,521.7933349609375,174.2126007080078,3934.310302734375,503.4765930175781,1328.2535400390625,3662.16796875,572.2264404296875,1945.2030029296875,415.9983825683594,1455.1070556640625,198.80612182617188,2038.6697998046875,4390.61279296875,102.30855560302734,1450.738037109375,4140.5068359375,2230.334716796875,6629.56201171875,2328.946533203125,338.6499328613281,241.77682495117188,1480.5450439453125,1448.5072021484375,5183.08984375,7608.97900390625,1208.484375,328.8586730957031,1148.595947265625,838.2244873046875,1629.924072265625,1169.526611328125,627.228759765625,1326.22119140625,521.070068359375,4649.296875,7.429987907409668,1990.850341796875,632.5086059570312,4679.00634765625,144.3478546142578,822.4000244140625,2952.005126953125,831.1565551757812,223.78651428222656,59.86109161376953,3841.865234375,2206.910400390625,241.61610412597656,1667.151123046875,201.65750122070312,207.03126525878906,669.7841186523438,3209.2021484375,4499.06201171875,471.79998779296875,581.0714721679688,1694.162353515625,1900.081298828125,635.8223876953125,6056.50244140625,250.8353271484375,1990.809326171875,2012.48291015625,1417.4561767578125,3325.012939453125,386.32861328125,802.5830078125,542.6513061523438,276.7472229003906,225.10284423828125,3141.439697265625,654.7655029296875,524.7389526367188,2267.83203125,391.5830078125,409.87322998046875,1465.5616455078125,437.09039306640625,1203.8958740234375,1014.4248046875,734.4297485351562,1018.3778076171875,1630.265869140625,192.80776977539062,1222.9390869140625,3565.36083984375,618.4608764648438,176.01976013183594,1153.0845947265625,3629.48388671875
38,1471.500732421875,2503.44970703125,1721.6533203125,1926.751220703125,822.6174926757812,353.6216735839844,428.8219909667969,4400.2861328125,525.1121826171875,173.92422485351562,3860.73388671875,502.0188293457031,1351.729736328125,3667.98388671875,574.2070922851562,1918.42529296875,413.5222473144531,1445.0552978515625,194.88006591796875,2045.989990234375,4399.66455078125,102.67365264892578,1451.69482421875,4138.59033203125,2258.81103515625,6528.67626953125,2329.892822265625,342.2874755859375,247.4729461669922,1467.4942626953125,1466.0185546875,5145.08251953125,7641.9384765625,1213.7366943359375,337.01959228515625,1147.174072265625,825.299072265625,1587.349609375,1167.5643310546875,629.2841796875,1325.2608642578125,520.7242431640625,4669.5966796875,7.429987907409668,1945.2213134765625,630.8057861328125,4642.3232421875,143.499267578125,853.2000122070312,2952.954833984375,827.69970703125,224.6717529296875,59.87009048461914,3837.958740234375,2214.59814453125,242.5421905517578,1654.5635986328125,202.901123046875,206.8417510986328,658.96240234375,3230.95263671875,4512.2724609375,474.0,580.2871704101562,1693.6917724609375,1903.229736328125,624.1611328125,6039.47314453125,249.2053680419922,1990.37353515625,2013.35546875,1384.624755859375,3375.799560546875,385.06170654296875,804.3331909179688,542.6513061523438,274.79827880859375,225.65188598632812,3098.875244140625,649.806640625,523.7927856445312,2301.264404296875,397.5643005371094,404.455078125,1467.4854736328125,438.28302001953125,1202.451171875,1016.99951171875,735.711181640625,1025.6878662109375,1575.041259765625,194.2423553466797,1237.8948974609375,3529.977783203125,599.3145751953125,174.62693786621094,1194.2181396484375,3618.98291015625
39,1491.761962890625,2515.96240234375,1733.155517578125,1936.8946533203125,847.0297241210938,353.5242614746094,430.1349792480469,4399.830078125,527.6935424804688,176.3573455810547,3912.28076171875,499.1033020019531,1389.679931640625,3671.861328125,572.0463256835938,1942.333984375,412.6099548339844,1477.125,194.6212158203125,2144.8125,4392.42333984375,103.36328887939453,1481.8387451171875,4142.42333984375,2229.416259765625,6533.48095703125,2340.300048828125,342.1988220214844,257.5612487792969,1477.16162109375,1483.0809326171875,5141.083984375,7703.1494140625,1269.6009521484375,342.9385070800781,1146.9964599609375,861.5675048828125,1607.6693115234375,1173.4512939453125,642.3870849609375,1311.8160400390625,519.8595581054688,4710.2060546875,7.429987907409668,1962.7991943359375,633.0762329101562,4682.86767578125,147.74217224121094,861.4000244140625,2947.257568359375,824.9519653320312,223.60946655273438,60.023193359375,3878.97509765625,2248.63720703125,244.9000244140625,1670.4146728515625,211.51080322265625,205.60997009277344,665.5806274414062,3219.088623046875,4539.63623046875,473.29998779296875,577.93603515625,1706.8721923828125,1896.9327392578125,638.116455078125,5981.765625,248.9336700439453,1987.7596435546875,2023.825439453125,1386.05224609375,3436.401611328125,389.4960021972656,797.9155883789062,544.0946044921875,276.6497497558594,224.00477600097656,3109.053955078125,657.6264038085938,523.7927856445312,2329.125,388.0938720703125,406.4330749511719,1485.762939453125,440.668212890625,1212.08251953125,1022.1489868164062,740.4706420898438,1023.4035034179688,1579.1490478515625,193.38160705566406,1230.70263671875,3530.908447265625,604.3721313476562,173.87826538085938,1237.58740234375,3641.89404296875
40,1520.480224609375,2521.737060546875,1734.5357666015625,1951.385009765625,862.0099487304688,356.83551025390625,431.7105712890625,4415.8505859375,545.0250854492188,178.880615234375,3897.7421875,500.014404296875,1410.3316650390625,3673.800048828125,572.5865478515625,1947.11572265625,414.39111328125,1488.6129150390625,194.70750427246094,2188.7333984375,4400.56982421875,102.55195617675781,1484.231201171875,4224.7958984375,2286.36865234375,6427.79150390625,2342.19287109375,341.3115539550781,263.18878173828125,1495.046142578125,1478.1417236328125,5201.09375,7769.0693359375,1328.3299560546875,347.9606628417969,1155.52685546875,869.0912475585938,1609.7135009765625,1189.1495361328125,644.2711181640625,1307.974853515625,521.2430419921875,4791.41650390625,7.429987907409668,1970.279541015625,640.265869140625,4787.12451171875,150.06460571289062,884.0,3044.107421875,824.0655517578125,223.87503051757812,60.410438537597656,3927.803955078125,2280.4814453125,246.75308227539062,1716.102783203125,217.6332244873047,206.46275329589844,662.6293334960938,3240.83935546875,4553.7900390625,487.29998779296875,580.6793212890625,1718.1697998046875,1908.7393798828125,651.6893310546875,6050.826171875,249.1147918701172,1996.082275390625,2017.9903564453125,1395.0926513671875,3521.330078125,393.47784423828125,816.9738159179688,546.6201782226562,281.229736328125,226.8414306640625,3122.93359375,667.1627197265625,525.306640625,2371.84375,358.8843688964844,413.82916259765625,1518.950927734375,447.6251220703125,1226.0474853515625,1020.0032348632812,748.2506103515625,1020.6622314453125,1554.5032958984375,194.81617736816406,1221.9117431640625,3549.265380859375,595.16015625,173.9827423095703,1262.6253662109375,3698.216796875
41,1540.3890380859375,2562.161865234375,1753.8594970703125,1962.0113525390625,845.7351684570312,359.1728820800781,434.68670654296875,4440.20849609375,551.1096801757812,180.27740478515625,3922.415283203125,502.7476501464844,1392.1510009765625,3683.493408203125,584.2903442382812,1945.2030029296875,417.6109619140625,1485.7408447265625,197.08038330078125,2250.0400390625,4354.4091796875,103.97177124023438,1480.8819580078125,4265.017578125,2279.9384765625,6442.2041015625,2370.10400390625,342.2874755859375,270.80645751953125,1505.19677734375,1479.039794921875,5217.09765625,7811.44580078125,1336.924560546875,347.9606628417969,1171.6993408203125,901.6942138671875,1637.458984375,1199.942138671875,651.5505981445312,1313.7369384765625,525.739501953125,4774.16357421875,7.429987907409668,1987.858154296875,651.807373046875,4819.94580078125,153.59291076660156,890.0,3063.096923828125,836.5634765625,227.3274383544922,60.995811462402344,3955.148193359375,2325.496826171875,251.63726806640625,1737.08203125,216.1982879638672,209.21054077148438,670.4100952148438,3385.18408203125,4643.43212890625,489.8999938964844,586.1649169921875,1731.3502197265625,1907.165283203125,669.658935546875,6213.5439453125,249.3864288330078,2001.38818359375,2026.402587890625,1418.8834228515625,3501.271484375,397.2786560058594,809.1948852539062,550.589111328125,282.9837646484375,229.58657836914062,3160.871337890625,667.7349853515625,559.3683471679688,2423.849853515625,363.0713806152344,415.9790344238281,1528.570556640625,455.5758361816406,1232.307861328125,1029.872802734375,751.9118041992188,1027.9722900390625,1586.451416015625,195.67694091796875,1241.8907470703125,3569.452880859375,604.5527954101562,178.15252685546875,1315.3836669921875,3770.7685546875
42,1521.71337890625,2539.06201171875,1732.6954345703125,1949.4530029296875,830.2001342773438,353.3294982910156,432.4983215332031,4414.91357421875,546.5001831054688,181.1334991455078,3912.28076171875,506.57440185546875,1378.5595703125,3669.9228515625,580.1490478515625,1912.6873779296875,418.184326171875,1475.21044921875,196.7352294921875,2250.955078125,4365.2705078125,104.41801452636719,1479.9248046875,4223.83251953125,2257.892578125,6398.9677734375,2359.696533203125,341.9326171875,282.7477722167969,1488.2789306640625,1480.8359375,5171.083984375,7830.27978515625,1299.681640625,344.1940612792969,1162.813232421875,907.095947265625,1630.157470703125,1178.3570556640625,651.2936401367188,1308.9351806640625,532.6571044921875,4768.0693359375,820.3072509765625,1995.7122802734375,645.3744506835938,4734.99609375,152.29769897460938,866.4000244140625,2994.73291015625,828.3202514648438,225.73402404785156,61.19392776489258,3881.904541015625,2259.61328125,250.5426483154297,1754.33154296875,213.04139709472656,209.58953857421875,668.442626953125,3327.841552734375,4642.48828125,488.0,591.258544921875,1720.052734375,1908.7393798828125,666.0267333984375,5747.14892578125,249.5675506591797,2000.0615234375,2021.5321044921875,1398.899169921875,3461.154541015625,390.3104248046875,806.4723510742188,547.3417358398438,279.9629211425781,229.86111450195312,3155.3193359375,659.1522827148438,548.5820922851562,2418.278076171875,371.7445373535156,408.6689147949219,1510.293212890625,456.56964111328125,1216.4163818359375,1031.16015625,749.4405517578125,1018.3778076171875,1565.00048828125,197.015869140625,1219.5142822265625,3504.1953125,598.953369140625,177.19496154785156,1283.6392822265625,3725.90087890625
43,1532.6368408203125,2551.57421875,1743.2774658203125,1994.8563232421875,826.1314697265625,355.1799011230469,438.0129089355469,4423.8134765625,549.265869140625,181.17855834960938,3958.98193359375,512.2232666015625,1315.3682861328125,3730.9912109375,583.0299682617188,1912.6873779296875,419.0224304199219,1493.8780517578125,199.1512908935547,2254.615234375,4407.81005859375,106.08123779296875,1485.1881103515625,4277.47216796875,2296.473388671875,6422.98779296875,2358.750244140625,344.2393798828125,296.9538269042969,1507.1300048828125,1504.6334228515625,5237.10107421875,7910.3251953125,1280.105224609375,344.73211669921875,1177.386474609375,950.695068359375,1657.4161376953125,1195.0364990234375,631.1683349609375,1321.41943359375,532.6571044921875,4637.11669921875,7.429987907409668,2001.322509765625,649.3477172851562,4800.6396484375,153.0569610595703,878.2000122070312,3010.87451171875,831.86572265625,227.50450134277344,61.10387420654297,3911.2021484375,2268.4033203125,252.9847412109375,1787.4322509765625,215.0503387451172,211.57931518554688,668.9791870117188,3331.79638671875,4710.427734375,510.20001220703125,594.7852783203125,1736.0574951171875,1940.223876953125,665.835693359375,5608.0830078125,248.9336700439453,1995.19775390625,2019.7615966796875,1420.7867431640625,3406.1005859375,391.8489074707031,817.3626708984375,552.0322265625,284.7378234863281,232.8807830810547,3217.3154296875,670.2144775390625,549.5282592773438,2451.710205078125,380.61749267578125,419.8489685058594,1535.304443359375,459.74993896484375,1222.1953125,1041.02978515625,750.721923828125,1035.7392578125,1562.2620849609375,197.49407958984375,1232.700439453125,3515.46240234375,600.037109375,176.71617126464844,1251.894775390625,3740.22021484375
44,1582.673583984375,2557.349365234375,1745.577880859375,2012.2451171875,834.0839233398438,354.01123046875,439.9386291503906,4496.41943359375,554.4285278320312,182.12477111816406,3921.0927734375,516.9609985351562,1318.54541015625,3769.7646484375,575.2874145507812,1907.90576171875,416.5523681640625,1498.66455078125,200.61817932128906,2264.68017578125,4455.7802734375,107.25765991210938,1486.1451416015625,4332.06591796875,2288.2060546875,6408.576171875,2362.06201171875,345.9250793457031,293.4537353515625,1524.0478515625,1523.0428466796875,5275.107421875,8004.4951171875,1271.98828125,362.802734375,1177.031005859375,916.35595703125,1670.5584716796875,1200.9234619140625,639.9891357421875,1335.8245849609375,533.3488159179688,4756.90185546875,7.429987907409668,1994.2161865234375,653.6994018554688,4838.28759765625,153.86087036132812,878.7999877929688,3047.9052734375,827.0792236328125,230.69129943847656,62.78794479370117,3973.703125,2267.301025390625,251.46958923339844,1796.2901611328125,216.867919921875,210.25279235839844,667.72705078125,3361.456298828125,4701.9345703125,506.20001220703125,595.5686645507812,1744.5306396484375,1955.178955078125,670.4236450195312,5552.2666015625,251.197509765625,1996.966552734375,2021.9752197265625,1448.8597412109375,3427.8662109375,394.7447814941406,820.4742431640625,552.9342651367188,287.8560485839844,233.6128387451172,3220.091552734375,673.26611328125,551.2313842773438,2429.421875,379.8193359375,425.3531188964844,1541.55712890625,466.90557861328125,1225.08447265625,1046.6082763671875,760.9732055664062,1043.962890625,1565.00048828125,198.25917053222656,1261.8697509765625,3502.786865234375,598.0502319335938,176.19386291503906,1233.5635986328125,3756.448974609375
45,1585.668701171875,2555.424560546875,1766.2818603515625,1980.3660888671875,834.2688598632812,347.77825927734375,441.33917236328125,4470.65625,539.3093872070312,190.14511108398438,3836.943359375,502.7476501464844,1342.551025390625,3737.7763671875,574.2070922851562,1903.123779296875,418.052001953125,1486.219482421875,200.48873901367188,2243.635009765625,4409.0693359375,115.33037567138672,1474.1832275390625,4346.4365234375,2286.36865234375,6398.9677734375,2358.143310546875,346.8122863769531,297.57147216796875,1511.48046875,1512.715576171875,5287.11328125,7980.9521484375,1266.258544921875,360.7849426269531,1178.296875,866.197509765625,1687.1083984375,1196.998779296875,636.11181640625,1334.8641357421875,538.3641357421875,4737.6142578125,7.429987907409668,1996.5189208984375,650.2938232421875,4767.81787109375,152.6103515625,877.5999755859375,3024.16748046875,830.802001953125,230.3372344970703,62.30164337158203,3989.32861328125,2269.496337890625,250.6269073486328,1764.5880126953125,216.48526000976562,211.3898162841797,671.6622314453125,3470.209228515625,4670.79638671875,511.20001220703125,595.176513671875,1735.5867919921875,1933.1400146484375,673.6734619140625,5552.2666015625,255.363037109375,2002.27294921875,2029.0592041015625,1444.57763671875,3433.8408203125,390.0389404296875,816.390380859375,570.6136474609375,285.90716552734375,233.42982482910156,3196.958740234375,665.8277587890625,552.7453002929688,2410.848388671875,384.5052795410156,421.9129333496094,1529.051513671875,464.7191467285156,1223.1583251953125,1060.7691650390625,759.6918334960938,1044.876708984375,1560.8929443359375,197.3027801513672,1234.6982421875,3510.298583984375,599.6758422851562,175.715087890625,1217.0206298828125,3754.53955078125
46,1575.449951171875,2545.79931640625,1769.50244140625,1983.2640380859375,832.049560546875,353.037353515625,438.363037109375,4451.9189453125,520.8713989257812,189.063720703125,3929.904541015625,500.5610656738281,1337.961669921875,3732.929931640625,585.55078125,1923.2071533203125,419.9927673339844,1474.7318115234375,210.58438110351562,2250.0400390625,4370.80126953125,116.95303344726562,1460.7860107421875,4346.4365234375,2265.241455078125,6495.04833984375,2367.7001953125,344.4168395996094,296.61065673828125,1510.9970703125,1465.12060546875,5223.095703125,7943.28466796875,1251.9344482421875,355.3592834472656,1171.9666748046875,860.6028442382812,1672.0189208984375,1184.243896484375,632.005615234375,1340.626220703125,507.753662109375,4699.0390625,7.429987907409668,2000.3443603515625,651.2398681640625,4761.06005859375,152.3423614501953,869.7999877929688,3000.429931640625,839.4884643554688,229.54051208496094,61.824337005615234,3961.0078125,2229.973388671875,252.14288330078125,1750.60205078125,217.05923461914062,212.24256896972656,677.9227905273438,3458.34521484375,4650.98046875,522.0,638.6689453125,1725.230712890625,1945.7335205078125,669.0855102539062,5600.51416015625,243.04763793945312,1997.4085693359375,2023.303466796875,1444.57763671875,3415.48974609375,405.6043395996094,813.667724609375,577.108154296875,286.10205078125,233.79583740234375,3171.050048828125,665.636962890625,555.7730102539062,2317.98046875,374.93450927734375,412.7108154296875,1527.608642578125,461.340087890625,1218.3426513671875,1074.0716552734375,759.3256225585938,1025.6878662109375,1612.009765625,196.44203186035156,1235.4974365234375,3530.955810546875,620.2671508789062,177.4561309814453,1212.1025390625,3722.08251953125
47,1624.0770263671875,2623.76171875,1779.62451171875,1999.6866455078125,843.3309936523438,356.44598388671875,439.4134216308594,4509.53564453125,532.4873046875,187.8922119140625,3933.869384765625,502.2010192871094,1361.26123046875,3743.592529296875,585.3707275390625,1888.7786865234375,424.1830139160156,1480.4757080078125,209.50576782226562,2261.935302734375,4399.9580078125,116.75021362304688,1485.6666259765625,4356.0107421875,2271.671630859375,6547.892578125,2376.779296875,344.771728515625,292.2870788574219,1522.597900390625,1494.755126953125,5219.09765625,8004.4951171875,1271.98828125,359.9778137207031,1176.4881591796875,848.2562255859375,1688.0819091796875,1204.8480224609375,630.25830078125,1312.7764892578125,521.2430419921875,4715.279296875,7.429987907409668,2015.6466064453125,649.7261352539062,4739.822265625,153.1462860107422,872.5999755859375,2992.833984375,836.03173828125,232.1962127685547,61.73428726196289,3988.351806640625,2264.0126953125,252.90135192871094,1758.061279296875,215.719970703125,213.00059509277344,684.809326171875,3484.050537109375,4651.923828125,526.5999755859375,622.9962158203125,1731.3502197265625,1958.327392578125,682.4671630859375,5657.2763671875,242.7760009765625,2015.0968017578125,2048.982177734375,1429.3514404296875,3468.836669921875,402.6179504394531,826.308349609375,576.2061767578125,284.54290771484375,234.98538208007812,3192.33203125,663.3482666015625,554.4482421875,2327.267578125,369.8507995605469,417.26934814453125,1534.3424072265625,463.7253112792969,1229.41845703125,1075.7880859375,758.7764892578125,1045.33349609375,1624.7890625,197.015869140625,1222.3114013671875,3597.621826171875,621.350830078125,178.93600463867188,1235.351806640625,3736.40185546875
48,1622.6676025390625,2561.19970703125,1776.8638916015625,2036.3956298828125,837.5977172851562,356.0564270019531,442.9147033691406,4492.20361328125,527.8778686523438,191.04629516601562,3874.83251953125,499.2855224609375,1345.90478515625,3772.6728515625,573.6669311523438,1883.5189208984375,421.8453063964844,1472.338623046875,209.89407348632812,2234.484619140625,4392.6689453125,115.04642486572266,1483.274169921875,4357.927734375,2237.683837890625,6471.0283203125,2369.1337890625,344.1506652832031,300.591064453125,1505.6800537109375,1507.7764892578125,5187.087890625,8084.541015625,1215.646484375,355.58349609375,1179.0203857421875,863.6896362304688,1679.8070068359375,1190.1307373046875,628.33642578125,1331.9832763671875,521.7619018554688,4770.10400390625,7.429987907409668,1993.841552734375,648.9693603515625,4754.302734375,154.70945739746094,875.0,2995.682373046875,822.1155395507812,233.16995239257812,62.16654968261719,3959.054443359375,2261.808837890625,252.64852905273438,1765.5203857421875,215.8156280517578,213.0953369140625,676.5812377929688,3476.14111328125,4634.93994140625,543.0,619.469482421875,1733.233154296875,2049.632080078125,694.89306640625,5525.77783203125,244.8587188720703,2036.3221435546875,2051.196044921875,1418.8834228515625,3454.7529296875,399.54107666015625,828.8364868164062,571.515625,284.6403503417969,235.80897521972656,3211.763671875,660.10595703125,544.2298583984375,2347.6982421875,372.84100341796875,415.37640380859375,1539.1522216796875,464.1228332519531,1236.641845703125,1065.060302734375,767.929443359375,1028.42919921875,1604.2509765625,198.06790161132812,1241.091552734375,3522.974609375,615.57080078125,178.28311157226562,1228.645263671875,3749.766845703125
49,1568.57861328125,2532.324462890625,1695.88818359375,2042.19189453125,804.4932861328125,355.4720458984375,442.5645751953125,4473.466796875,534.1467895507812,192.3980255126953,3784.9560546875,491.0855712890625,1309.8963623046875,3735.837890625,565.3842163085938,1869.65185546875,419.15472412109375,1468.03076171875,206.9171600341797,2182.328369140625,4372.6240234375,116.0199966430664,1479.4464111328125,4426.88232421875,2206.451171875,6374.94775390625,2350.97607421875,339.6258544921875,293.11065673828125,1504.2298583984375,1507.7764892578125,5147.08203125,7947.9931640625,1164.5567626953125,346.4809265136719,1182.0948486328125,831.0865478515625,1679.8070068359375,1182.281494140625,626.5015258789062,1335.8245849609375,531.446533203125,4770.10400390625,7.429987907409668,2003.7879638671875,657.8619995117188,4742.71875,142.91867065429688,877.0,2976.6923828125,821.67236328125,232.4617919921875,61.95942687988281,3933.66357421875,2265.10595703125,248.94235229492188,1773.446044921875,218.3985137939453,213.85333251953125,662.0032958984375,3395.07080078125,4582.09814453125,553.2000122070312,615.5515747070312,1723.3477783203125,2047.2706298828125,700.0545654296875,5464.28564453125,242.4137725830078,2034.995361328125,2055.18017578125,1420.7867431640625,3351.04638671875,387.0526123046875,816.390380859375,569.53125,282.2042236328125,236.99853515625,3191.40673828125,660.4873657226562,540.8236083984375,2360.699951171875,366.9600524902344,412.45294189453125,1536.747314453125,455.77459716796875,1221.713623046875,1051.32861328125,742.1182250976562,1054.927978515625,1558.6109619140625,201.60655212402344,1234.298828125,3505.603271484375,601.6627197265625,177.3690643310547,1246.5296630859375,3706.808349609375
50,1534.2225341796875,2488.0498046875,1731.3150634765625,1964.909423828125,792.842041015625,358.8807067871094,441.68927001953125,4464.56640625,534.3311157226562,192.17059326171875,3763.808349609375,481.9745178222656,1286.5966796875,3705.09326171875,564.48388671875,1851.4813232421875,417.7873840332031,1524.033203125,207.08973693847656,2166.77294921875,4320.68798828125,114.72188568115234,1472.2694091796875,4387.61279296875,2245.95068359375,6317.29931640625,2322.305419921875,335.8995666503906,307.5911560058594,1482.9620361328125,1483.7529296875,5141.083984375,7787.9033203125,1135.908447265625,337.064453125,1179.5628662109375,840.732421875,1623.3427734375,1162.6585693359375,628.8605346679688,1334.8641357421875,539.2288208007812,4623.92431640625,7.429987907409668,1991.9285888671875,657.1051025390625,4685.763671875,138.80975341796875,866.5999755859375,2933.01513671875,815.4677124023438,230.60279846191406,61.52714538574219,3849.677734375,2214.59814453125,245.15284729003906,1715.636474609375,213.1370849609375,213.66383361816406,664.8651733398438,3347.61474609375,4487.73876953125,541.4000244140625,611.2413940429688,1722.8770751953125,2033.1026611328125,692.9815063476562,5415.091796875,240.60269165039062,2026.593994140625,2043.2264404296875,1408.41552734375,3336.862060546875,378.2744445800781,805.111083984375,569.1629028320312,256.3809509277344,234.7108917236328,3132.186279296875,644.6570434570312,540.2559814453125,2306.83642578125,363.96893310546875,403.164794921875,1520.393798828125,447.6251220703125,1229.9000244140625,1047.895751953125,728.2973022460938,1031.627197265625,1573.2158203125,199.5024871826172,1218.7152099609375,3484.00732421875,608.5264282226562,176.1503448486328,1144.5894775390625,3663.85009765625
51,1486.6524658203125,2509.224853515625,1697.728515625,1930.6153564453125,779.1563720703125,361.9971618652344,435.4744567871094,4436.9296875,531.0122680664062,186.75799560546875,3718.4296875,485.0722961425781,1246.7049560546875,3704.109375,565.0240478515625,1864.8701171875,409.406982421875,1564.71875,203.85397338867188,2163.11279296875,4210.4384765625,114.72188568115234,1458.3935546875,4267.89794921875,2203.696044921875,6259.65087890625,2275.955078125,331.64093017578125,304.9146728515625,1469.9112548828125,1451.5374755859375,5099.0693359375,7811.44580078125,1143.5479736328125,326.8857116699219,1166.541015625,827.8070068359375,1613.120849609375,1144.016845703125,615.9303588867188,1325.2608642578125,531.7924194335938,4521.39208984375,7.429987907409668,1977.0087890625,659.9431762695312,4704.10498046875,137.46990966796875,849.0,2876.994384765625,809.2630615234375,224.31764221191406,60.33838653564453,3747.13671875,2182.762939453125,241.44757080078125,1781.837646484375,206.15365600585938,211.0108184814453,661.10888671875,3294.22705078125,4416.02587890625,543.2000122070312,606.9312744140625,1685.6893310546875,2033.8896484375,687.05517578125,5382.9267578125,233.2677764892578,1989.4488525390625,2018.4334716796875,1396.5201416015625,3211.525634765625,379.63189697265625,794.8041381835938,564.9263916015625,265.5408935546875,231.50820922851562,3097.024658203125,631.30615234375,541.391357421875,2256.68798828125,365.0653991699219,395.4248962402344,1493.458740234375,448.4201965332031,1217.379638671875,1041.8880615234375,713.92724609375,1012.895263671875,1571.8465576171875,193.19032287597656,1213.12109375,3485.885498046875,598.5921630859375,173.2515106201172,1132.070556640625,3626.6201171875
