,AAPL,ABBV,ABT,ACN,ADBE,AGN,AIG,ALL,AMGN,AMZN,AXP,BA,BAC,BIIB,BK,BKNG,BLK,BMY,C,CAT,CHTR,CL,CMCSA,COF,COP,COST,CSCO,CVS,CVX,DD,DHR,DIS,DUK,EMR,EXC,F,FB,FDX,GD,GE,GILD,GM,GOOG,GOOGL,GS,HD,HON,IBM,INTC,JNJ,JPM,KHC,KMI,KO,LLY,LMT,LOW,MA,MCD,MDLZ,MDT,MET,MMM,MO,MRK,MS,MSFT,NEE,NFLX,NKE,NVDA,ORCL,OXY,PEP,PFE,PG,PM,PYPL,QCOM,RTN,SBUX,SLB,SO,SPG,T,TGT,TMO,TXN,UNH,UNP,UPS,USB,UTX,V,VZ,WBA,WFC,WMT,XOM
123,184.31243896484375,91.0735092163086,61.09495162963867,159.36509704589844,251.82000732421875,167.869384765625,53.04823684692383,91.07044982910156,175.85110473632812,1715.969970703125,96.06790924072266,344.4504089355469,28.332616806030273,305.0299987792969,54.569000244140625,2141.449951171875,501.82989501953125,51.89448928833008,63.244468688964844,143.07406616210938,297.20001220703125,61.932334899902344,32.673789978027344,94.33866882324219,62.957366943359375,203.87962341308594,42.10505294799805,66.3535385131836,115.57169342041016,94.00359344482422,101.34133911132812,105.85717010498047,68.96834564208984,68.70759582519531,39.60087966918945,10.61159610748291,195.85000610351562,258.2513427734375,188.46734619140625,12.594229698181152,66.5462875366211,41.2504997253418,1152.260009765625,1159.27001953125,225.57186889648438,193.07232666015625,139.6199493408203,134.12631225585938,52.84907913208008,117.70945739746094,102.68470764160156,57.06487274169922,15.429815292358398,42.07156753540039,83.63895416259766,298.2735595703125,95.8874282836914,197.68341064453125,160.53890991210938,39.28873825073242,83.60469055175781,43.400760650634766,193.87696838378906,52.583839416503906,59.55830383300781,48.76600646972656,97.8699722290039,153.79409790039062,391.9800109863281,74.63928985595703,263.8196716308594,44.944400787353516,76.33441925048828,102.83535766601562,34.14732360839844,73.49605560302734,74.01038360595703,85.30999755859375,56.59125518798828,194.7991943359375,55.11565399169922,61.166500091552734,41.05199432373047,150.6685791015625,29.860872268676758,73.25323486328125,214.93138122558594,110.35379791259766,250.07740783691406,142.30352783203125,111.04125213623047,48.844539642333984,122.16342163085938,133.60345458984375,44.61726760864258,63.04494094848633,51.50311279296875,81.12208557128906,74.3554916381836
124,184.2147979736328,90.07653045654297,61.007545471191406,158.7802276611328,255.69000244140625,166.4541473388672,53.37492370605469,90.27439880371094,174.8435821533203,1723.7900390625,96.01915740966797,341.4281921386719,28.44873809814453,289.1199951171875,54.86614227294922,2145.219970703125,504.71917724609375,50.80546569824219,63.63536071777344,141.79612731933594,295.25,60.57370376586914,31.420074462890625,94.5035629272461,64.15177917480469,202.78805541992188,42.066993713378906,64.12882232666016,117.36993408203125,94.0591049194336,100.31119537353516,104.11637878417969,69.07046508789062,68.57450866699219,39.820404052734375,10.70985221862793,198.30999755859375,257.3825988769531,188.63096618652344,12.49953556060791,65.43765258789062,41.288082122802734,1173.4599609375,1183.5799560546875,225.0563507080078,193.21673583984375,139.35971069335938,133.2868194580078,51.036617279052734,116.47100830078125,102.95117950439453,56.379459381103516,15.788647651672363,41.52803421020508,82.89768981933594,297.67724609375,95.31700897216797,199.2686309814453,160.36529541015625,38.67274475097656,83.09406280517578,43.70065689086914,193.12025451660156,51.50104522705078,58.55974578857422,48.394256591796875,98.58350372314453,154.63278198242188,390.3999938964844,74.41293334960938,263.6505432128906,45.17747497558594,76.75581359863281,100.70429992675781,33.95949935913086,72.0333480834961,72.33819580078125,85.8499984741211,55.967288970947266,195.84312438964844,55.22180938720703,61.35870361328125,41.181358337402344,151.1815643310547,28.996118545532227,73.12995147705078,211.96337890625,108.92546844482422,248.99302673339844,141.84860229492188,111.04125213623047,48.74946975708008,122.72171020507812,134.6912384033203,44.06024932861328,61.46403121948242,51.5967903137207,80.44364166259766,74.50297546386719
125,181.23794555664062,89.6466293334961,60.54140090942383,159.19940185546875,251.74000549316406,167.74337768554688,53.326881408691406,90.75008392333984,176.9727020263672,1734.780029296875,94.72225189208984,328.3193359375,28.313268661499023,292.0400085449219,54.961997985839844,2139.260009765625,503.82940673828125,50.795997619628906,63.66395568847656,136.6652069091797,292.989990234375,61.233882904052734,31.641881942749023,93.44629669189453,63.824283599853516,204.08612060546875,41.69589614868164,66.9972915649414,116.96928405761719,92.07495880126953,99.08293151855469,103.18277740478516,70.24003601074219,67.07259368896484,39.71541976928711,10.620530128479004,197.49000549316406,252.22848510742188,183.54872131347656,12.262802124023438,67.21904754638672,39.700435638427734,1168.06005859375,1178.68994140625,222.07040405273438,191.79185485839844,136.8782958984375,132.7517547607422,50.758514404296875,117.6710433959961,102.35162353515625,57.55577087402344,15.963465690612793,41.57571029663086,83.58120727539062,290.94512939453125,94.90127563476562,197.84193420410156,159.10189819335938,38.826744079589844,83.4408950805664,42.8571891784668,188.5989532470703,51.67392349243164,58.59815216064453,47.58402633666992,98.58350372314453,157.1294708251953,404.9800109863281,73.08431243896484,258.75732421875,44.93468475341797,75.64739990234375,101.2585678100586,34.015846252441406,72.4987564086914,73.07034301757812,84.5199966430664,55.49459457397461,190.0338592529297,55.424468994140625,60.132259368896484,41.634098052978516,151.50218200683594,29.176273345947266,72.60841369628906,209.0850067138672,108.23033142089844,247.18569946289062,138.2285919189453,109.1869125366211,49.10121536254883,120.37298583984375,133.61334228515625,45.0257568359375,61.90476989746094,51.5967903137207,81.03486633300781,74.39236450195312
126,182.02853393554688,89.86613464355469,60.347164154052734,157.6981658935547,251.24000549316406,169.81776428222656,53.04823684692383,89.48805236816406,177.27685546875,1750.0799560546875,94.02017974853516,329.83038330078125,28.293914794921875,296.8599853515625,54.990745544433594,2145.77001953125,503.80078125,51.373653411865234,64.23595428466797,136.5030975341797,290.3399963378906,61.13820266723633,32.201236724853516,92.82550811767578,64.98980712890625,204.5286407470703,41.61977767944336,67.78305053710938,116.73635864257812,91.42283630371094,98.20135498046875,104.20390319824219,70.72271728515625,66.91099548339844,39.89676284790039,10.60266399383545,202.0,245.4344482421875,184.2321014404297,12.196516036987305,67.7117691040039,39.40921401977539,1169.8399658203125,1184.0699462890625,221.58409118652344,191.6667022705078,136.1905517578125,131.5801544189453,51.26676940917969,117.16223907470703,102.34210205078125,58.389381408691406,16.092275619506836,41.25149154663086,83.06135559082031,291.2721252441406,95.17198181152344,199.67478942871094,156.7776336669922,39.230987548828125,82.97846221923828,42.913429260253906,187.35984802246094,51.63753128051758,58.83818817138672,47.55543518066406,99.57070922851562,156.84027099609375,416.760009765625,73.53702545166016,260.88568115234375,41.58424758911133,76.25198364257812,101.11521911621094,34.241241455078125,72.0428466796875,73.89289093017578,85.94999694824219,55.579681396484375,189.85986328125,50.39641189575195,59.99497604370117,41.62485885620117,153.96627807617188,28.824970245361328,71.48946380615234,207.95956420898438,108.78263092041016,246.9805145263672,138.76092529296875,108.07431030273438,48.73996353149414,120.67137145996094,133.99900817871094,44.64512252807617,65.15282440185547,51.03472900390625,81.03486633300781,74.16189575195312
127,181.01345825195312,87.39653778076172,59.968414306640625,156.001953125,248.8300018310547,167.20053100585938,52.125831604003906,89.53658294677734,176.78260803222656,1730.219970703125,94.2249526977539,324.9891662597656,28.342296600341797,297.3399963378906,54.77987289428711,2122.489990234375,502.26995849609375,51.0800895690918,64.47428131103516,133.0697479248047,291.8599853515625,60.74592971801758,31.62259864807129,92.39873504638672,62.7165641784668,206.475830078125,41.06789016723633,67.29077911376953,114.2206802368164,90.57646179199219,96.9830093383789,102.97854614257812,71.39105224609375,65.77981567382812,39.543609619140625,10.459747314453125,201.5,240.83677673339844,181.3733367919922,12.082884788513184,67.76861572265625,38.62948226928711,1157.6600341796875,1169.43994140625,220.76707458496094,192.8508758544922,133.8020477294922,130.30703735351562,50.04887008666992,116.59581756591797,102.31356048583984,57.95405197143555,15.788647651672363,41.089393615722656,82.85918426513672,288.88702392578125,95.77140045166016,198.9218292236328,154.81985473632812,39.21173858642578,83.14224243164062,42.791595458984375,184.9384002685547,51.58293533325195,58.74217224121094,47.46011734008789,98.85718536376953,157.48614501953125,415.44000244140625,72.76937103271484,255.7139129638672,41.85616683959961,75.19853210449219,102.48178100585938,34.09097671508789,72.60324096679688,72.84788513183594,85.97000122070312,55.541866302490234,188.1973114013672,48.8522834777832,59.29937744140625,41.846614837646484,155.2487030029297,28.464656829833984,72.20065307617188,205.7086639404297,106.7543716430664,246.0817413330078,138.50929260253906,107.85559844970703,48.47378158569336,118.86170196533203,133.0397491455078,45.14643859863281,64.95162200927734,50.93169403076172,81.61637115478516,73.46131134033203
