,AAL.L,ABF.L,ADM.L,AHT.L,ANTO.L,AUTO.L,AV.L,AZN.L,BA.L,BARC.L,BATS.L,BDEV.L,BHP.L,BKG.L,BLND.L,BNZL.L,BP.L,BRBY.L,BT-A.L,CCH.L,CCL.L,CNA.L,CPG.L,CRDA.L,CRH.L,DCC.L,DGE.L,DLG.L,EVR.L,EXPN.L,EZJ.L,FERG.L,FLTR.L,FRES.L,GLEN.L,GSK.L,HIK.L,HL.L,HLMA.L,HSBA.L,HSX.L,IAG.L,IHG.L,III.L,IMB.L,INF.L,ITRK.L,ITV.L,JE.L,JMAT.L,KGF.L,LAND.L,LGEN.L,LLOY.L,LSE.L,MCRO.L,MKS.L,MNDI.L,MRO.L,MRW.L,NG.L,NMC.L,NXT.L,OCDO.L,PHNX.L,PRU.L,PSN.L,PSON.L,RB.L,RBS.L,RDSA.L,RDSB.L,REL.L,RIO.L,RMV.L,RR.L,RSA.L,RTO.L,SBRY.L,SDR.L,SGE.L,SGRO.L,SKG.L,SLA.L,SMDS.L,SMIN.L,SMT.L,SN.L,SSE.L,STAN.L,STJ.L,SVT.L,TSCO.L,TUI.L,TW.L,ULVR.L,UU.L,VOD.L,WPP.L,WTB.L
27,1596.2259521484375,2722.89892578125,1733.615478515625,2062.478515625,880.5040893554688,347.2913513183594,458.49554443359375,4633.0302734375,542.44384765625,187.126220703125,4295.578125,561.6051025390625,1449.742431640625,3977.20361328125,611.6592407226562,1971.980712890625,447.97149658203125,1545.0938720703125,224.56292724609375,2306.2822265625,4527.4853515625,108.1501235961914,1429.20654296875,4419.83935546875,2562.856689453125,7220.45703125,2393.284912109375,333.4153747558594,291.45562744140625,1583.9849853515625,1506.87841796875,5559.16943359375,7641.9384765625,1301.591552734375,372.17437744140625,1198.7125244140625,975.195556640625,1844.247802734375,1243.112548828125,659.8576049804688,1369.436279296875,584.7066040039062,4834.0517578125,7.429987907409668,2180.472900390625,650.2938232421875,4874.97021484375,152.6996612548828,815.0,3165.643310546875,-9.536531448364258,900.8174438476562,244.58944702148438,64.43600463867188,3930.733642578125,2411.13720703125,261.23797607421875,1784.6348876953125,220.02479553222656,212.41165161132812,719.5103759765625,3312.02294921875,4861.40234375,493.5,608.8903198242188,1823.6136474609375,2151.94775390625,659.909423828125,6420.72509765625,290.8731994628906,2185.482421875,2233.4541015625,1485.02197265625,3572.9931640625,405.7852783203125,838.1712036132812,577.9033813476562,288.8305358886719,238.0050811767578,3491.208251953125,709.7085571289062,545.5543823242188,2382.988037109375,431.06024169921875,440.3162841796875,1552.138916015625,475.6919860839844,1242.9022216796875,1115.695556640625,796.1710205078125,1108.8394775390625,1798.6781005859375,201.60655212402344,1241.3463134765625,0.4278532862663269,3691.996826171875,664.881591796875,197.0428924560547,1153.978759765625,3737.3564453125
28,1560.22900390625,2677.661376953125,1707.8505859375,2037.3619384765625,865.1539306640625,341.8375244140625,452.0181579589844,4567.443359375,538.203125,181.8093719482422,4257.2490234375,547.391845703125,1422.3785400390625,3927.767333984375,604.8170166015625,1970.0679931640625,441.281494140625,1523.0758056640625,222.1900177001953,2328.374755859375,4540.11279296875,107.37936401367188,1420.593994140625,4393.39501953125,2523.19580078125,7210.8486328125,2390.919189453125,330.5762634277344,284.9451904296875,1576.2513427734375,1489.8160400390625,5461.15283203125,7646.6474609375,1284.4024658203125,365.80706787109375,1191.6038818359375,966.5143432617188,1816.6708984375,1250.9619140625,651.3793334960938,1375.1982421875,574.8054809570312,4791.41650390625,7.429987907409668,2167.38232421875,655.9699096679688,4859.52490234375,150.06460571289062,810.5999755859375,3140.956298828125,-9.426421165466309,895.5979614257812,241.22555541992188,63.50840377807617,3895.576904296875,2392.4736328125,256.94281005859375,1763.6556396484375,218.58985900878906,209.9571075439453,716.55908203125,3302.136474609375,4836.869140625,491.1000061035156,603.4046020507812,1797.252685546875,2112.508056640625,658.5712890625,6508.70556640625,282.92791748046875,2150.386474609375,2193.53271484375,1482.1669921875,3513.06591796875,398.1836242675781,835.64306640625,577.53173828125,286.3943786621094,235.16842651367188,3440.31591796875,704.2565307617188,543.0944213867188,2334.69677734375,428.2689208984375,436.7051086425781,1541.0762939453125,462.1292724609375,1233.7525634765625,1107.54248046875,772.818359375,1098.3314208984375,1790.4627685546875,200.26759338378906,1238.661865234375,0.420418918132782,3707.360595703125,664.1590576171875,195.34536743164062,1157.1085205078125,3723.99169921875
29,1553.138671875,2630.499267578125,1700.4892578125,2033.4979248046875,860.9002685546875,350.70001220703125,449.2170715332031,4451.298828125,547.6064453125,180.1782684326172,4246.23583984375,533.1785888671875,1417.1231689453125,3844.40380859375,601.9360961914062,1970.0679931640625,435.3734436035156,1511.588134765625,220.42112731933594,2272.662841796875,4482.3916015625,108.2718276977539,1418.6800537109375,4391.43603515625,2466.537353515625,7114.76806640625,2396.123046875,327.6484680175781,281.3871765136719,1569.000732421875,1490.714111328125,5437.14208984375,7698.44091796875,1283.4476318359375,362.0404968261719,1173.298828125,932.75390625,1797.3189697265625,1252.924072265625,643.2435913085938,1357.9122314453125,576.2456665039062,4783.296875,7.429987907409668,2168.13037109375,658.6187133789062,4849.8720703125,149.17135620117188,815.2000122070312,3285.28076171875,-9.318998336791992,901.5374755859375,239.54364013671875,62.59883117675781,3835.02880859375,2360.62939453125,253.74314880371094,1750.1357421875,216.5809326171875,209.57949829101562,719.689208984375,3300.158935546875,4804.78662109375,503.6000061035156,598.7032470703125,1794.4283447265625,2055.81298828125,663.1593017578125,6435.861328125,278.76153564453125,2133.921630859375,2166.194580078125,1482.642822265625,3481.99267578125,399.3600769042969,847.8947143554688,575.6735229492188,289.41522216796875,231.05067443847656,3442.16650390625,704.2565307617188,550.0960083007812,2295.6923828125,424.1822509765625,432.9211120605469,1537.7093505859375,453.3534240722656,1222.1953125,1119.5577392578125,778.0394897460938,1085.9954833984375,1783.160400390625,199.88504028320312,1221.78857421875,0.41072192788124084,3724.5869140625,666.5071411132812,195.51947021484375,1142.80126953125,3704.899169921875
30,1536.231201171875,2640.1240234375,1679.78515625,2014.1771240234375,852.39306640625,351.4790954589844,450.0923767089844,4450.8427734375,546.6845703125,177.8352508544922,4250.64111328125,532.6318969726562,1414.40478515625,3833.740966796875,594.3735961914062,1975.8060302734375,435.720947265625,1500.1004638671875,220.89572143554688,2286.110595703125,4493.21484375,106.1623764038086,1416.28759765625,4308.18359375,2431.597900390625,7090.74853515625,2384.29638671875,329.5116271972656,286.98919677734375,1550.6329345703125,1497.44921875,5383.13037109375,7665.4814453125,1288.222412109375,358.5429382324219,1163.7020263671875,921.1788330078125,1811.3492431640625,1241.150390625,642.5584106445312,1354.07080078125,582.186279296875,4785.32177734375,7.429987907409668,2164.0166015625,653.5101928710938,4819.94580078125,154.39683532714844,822.4000244140625,3260.59375,-9.480133056640625,893.7081909179688,239.3665771484375,62.42771911621094,3901.436279296875,2338.668212890625,253.6588897705078,1765.9866943359375,215.43296813964844,210.8067626953125,713.3392944335938,3236.884521484375,4768.93017578125,518.5999755859375,594.7852783203125,1788.779296875,2067.316162109375,666.0267333984375,6356.39453125,277.98638916015625,2085.393798828125,2111.0849609375,1446.480712890625,3488.207275390625,404.9708557128906,847.8947143554688,573.6295776367188,289.41522216796875,232.6062774658203,3434.76416015625,707.8285522460938,553.1236572265625,2351.4130859375,423.1852111816406,432.7491455078125,1529.051513671875,450.5610656738281,1211.600830078125,1095.52734375,781.836669921875,1094.2193603515625,1743.9097900390625,197.3027801513672,1231.375732421875,0.4147084951400757,3754.383544921875,667.7716064453125,186.64012145996094,1165.1563720703125,3686.760986328125
31,1498.052734375,2620.8740234375,1706.0101318359375,1964.909423828125,833.529052734375,354.6929626464844,450.2674865722656,4587.4833984375,545.5783081054688,176.23117065429688,4194.24755859375,523.5208740234375,1392.8399658203125,3778.48876953125,592.5730590820312,1971.0244140625,425.2514953613281,1495.7926025390625,216.0204620361328,2253.45166015625,4454.43310546875,104.33687591552734,1401.933349609375,4264.11962890625,2400.435546875,7057.1201171875,2378.146484375,332.61688232421875,275.9365539550781,1542.8992919921875,1484.427978515625,5301.11865234375,7660.77294921875,1274.8531494140625,343.2524108886719,1164.76806640625,908.6392211914062,1788.6107177734375,1225.4520263671875,642.4727172851562,1356.951904296875,566.70458984375,4726.4462890625,7.429987907409668,2137.8359375,648.9693603515625,4799.67431640625,150.8238525390625,810.2000122070312,3167.54248046875,-9.383452415466309,887.6787109375,237.9501953125,61.914398193359375,3921.944580078125,2347.4580078125,250.12217712402344,1767.8515625,210.7454833984375,210.051513671875,707.7943115234375,3219.088623046875,4742.50927734375,519.0,590.0830078125,1775.128173828125,2057.4560546875,661.4388427734375,6351.66455078125,277.6957092285156,2075.861572265625,2103.2744140625,1438.3919677734375,3463.79248046875,401.4414978027344,841.0881958007812,577.9033813476562,288.927978515625,227.9394989013672,3424.585693359375,693.9163818359375,550.6636962890625,2386.702880859375,422.686279296875,429.1371154785156,1507.8883056640625,454.74957275390625,1206.78515625,1082.6539306640625,772.6285400390625,1085.9954833984375,1743.4534912109375,193.38160705566406,1218.337158203125,0.4077051281929016,3760.90185546875,662.1722412109375,191.0797882080078,1156.2142333984375,3640.939208984375
32,1503.14306640625,2576.599609375,1698.6488037109375,1965.87548828125,847.399658203125,354.7903137207031,442.7396545410156,4451.298828125,539.4937744140625,174.75328063964844,4081.901611328125,516.5964965820312,1397.5516357421875,3747.469970703125,583.5701293945312,1970.0679931640625,418.8221435546875,1487.1768798828125,213.04354858398438,2205.42431640625,4464.35400390625,103.32272338867188,1380.8804931640625,4250.41015625,2356.997314453125,6874.56689453125,2341.719482421875,329.7778015136719,278.05621337890625,1525.9814453125,1474.1005859375,5213.09912109375,7613.68798828125,1253.84423828125,346.9292907714844,1137.7550048828125,882.788330078125,1772.1612548828125,1196.998779296875,642.1301879882812,1325.2608642578125,563.2841186523438,4670.619140625,7.429987907409668,2094.076904296875,640.4551391601562,4755.26806640625,147.3848876953125,790.4000244140625,3151.401123046875,-9.595613479614258,866.4406127929688,234.32078552246094,61.33802795410156,3862.373046875,2317.80908203125,246.75308227539062,1745.4736328125,205.86668395996094,205.5200653076172,698.6719360351562,3171.6328125,4643.43212890625,492.5,584.5973510742188,1737.4697265625,2029.519287109375,659.5271606445312,6201.2451171875,272.9479675292969,2050.731201171875,2080.276123046875,1422.6900634765625,3460.68505859375,398.1836242675781,816.779296875,573.6295776367188,281.1322937011719,222.72369384765625,3363.51513671875,681.3201904296875,536.0928344726562,2332.83935546875,416.00714111328125,422.34271240234375,1495.8636474609375,442.98193359375,1195.70947265625,1063.7728271484375,770.4451904296875,1071.8323974609375,1722.0025634765625,190.08206176757812,1211.0509033203125,0.40350306034088135,3675.23681640625,651.5153198242188,183.41920471191406,1124.4698486328125,3640.939208984375
33,1491.689453125,2511.1494140625,1659.5411376953125,1930.1324462890625,843.8857421875,346.7070007324219,428.1217041015625,4307.37060546875,516.9994506835938,170.37362670898438,3982.33154296875,512.9520874023438,1361.1268310546875,3730.9912109375,568.0850219726562,1936.5958251953125,412.69683837890625,1475.21044921875,206.2268524169922,2157.396728515625,4321.85546875,100.68589782714844,1363.6553955078125,4178.91748046875,2314.50341796875,6725.6416015625,2277.854736328125,321.43792724609375,266.7008361816406,1477.16162109375,1475.44775390625,5157.08837890625,7510.10009765625,1227.1058349609375,339.03741455078125,1104.3438720703125,863.3037109375,1694.7532958984375,1160.6962890625,622.6041870117188,1279.164794921875,556.0833740234375,4566.0625,7.429987907409668,2041.7154541015625,627.2109375,4634.60107421875,143.54393005371094,776.7999877929688,3077.339599609375,-9.262600898742676,843.6727294921875,224.84878540039062,59.590911865234375,3820.380126953125,2253.02783203125,243.4683074951172,1708.643310546875,205.77101135253906,201.6494598388672,669.605224609375,3126.154296875,4557.56494140625,476.5,568.5324096679688,1668.2723388671875,2000.7608642578125,648.439453125,6103.8037109375,265.8747253417969,1980.9725341796875,2000.432373046875,1394.14111328125,3413.631103515625,387.4145812988281,797.3322143554688,552.817626953125,274.7008056640625,217.05038452148438,3193.25732421875,655.9398193359375,521.5220336914062,2275.261474609375,394.77301025390625,413.05462646484375,1452.574951171875,421.0422668457031,1170.1868896484375,1022.5780639648438,745.1939697265625,1034.3685302734375,1657.64990234375,191.18190002441406,1189.9591064453125,0.3981158435344696,3561.1708984375,624.7827758789062,178.7183837890625,1097.1964111328125,3584.616455078125
34,1491.871337890625,2566.974365234375,1696.8084716796875,1986.162353515625,831.6796264648438,353.4268798828125,437.1375427246094,4362.9375,530.0904541015625,174.10443115234375,4092.91552734375,521.3342895507812,1370.187744140625,3780.427734375,580.1490478515625,1956.6790771484375,421.3851623535156,1502.972412109375,208.2114715576172,2200.62158203125,4448.1201171875,103.68782043457031,1375.1387939453125,4283.708984375,2352.27587890625,6797.703125,2333.677490234375,329.6890563964844,268.6690979003906,1516.3140869140625,1496.55126953125,5275.107421875,7632.521484375,1193.2052001953125,339.082275390625,1142.1981201171875,887.9971313476562,1705.39697265625,1182.281494140625,633.1378784179688,1289.728515625,559.1436767578125,4692.9541015625,7.429987907409668,2064.5302734375,643.10400390625,4725.34326171875,149.57330322265625,787.4000244140625,3142.85546875,-9.412994384765625,856.0916137695312,228.74378967285156,60.66259765625,3948.31201171875,2256.3251953125,243.04783630371094,1733.352294921875,211.12814331054688,205.61448669433594,687.9396362304688,3189.4287109375,4638.71435546875,475.0,579.8959350585938,1728.0550537109375,2054.169677734375,656.0861206054688,6187.0546875,271.9790344238281,2020.4014892578125,2035.5809326171875,1427.4481201171875,3445.148193359375,395.2877502441406,805.5,560.436279296875,279.2807922363281,221.6256561279297,3289.489990234375,671.1680908203125,533.443603515625,2269.689208984375,402.64892578125,416.3228454589844,1494.901611328125,448.7659912109375,1200.52490234375,1046.17919921875,762.850830078125,1064.5223388671875,1707.397705078125,193.6685028076172,1221.405029296875,0.4092135429382324,3624.0234375,643.3871459960938,182.80982971191406,1128.046630859375,3622.801513671875
35,1448.966064453125,2500.5625,1674.26416015625,1888.593017578125,810.7813110351562,348.65478515625,431.8855895996094,4413.49462890625,523.6371459960938,174.91549682617188,3962.94677734375,499.46771240234375,1336.481201171875,3610.79296875,569.1654663085938,1968.1552734375,417.9967041015625,1477.603759765625,203.206787109375,2143.94921875,4357.93115234375,103.24158477783203,1448.3455810546875,4233.75537109375,2262.56640625,6475.83251953125,2313.80810546875,326.938720703125,254.96690368652344,1482.9620361328125,1444.0169677734375,5169.083984375,7557.185546875,1176.49365234375,327.8722229003906,1158.5482177734375,859.8312377929688,1660.8873291015625,1152.84716796875,628.2565307617188,1317.5782470703125,537.001220703125,4603.61474609375,7.429987907409668,2007.6805419921875,630.2380981445312,4628.80859375,147.3848876953125,803.5999755859375,3086.834716796875,-9.412994384765625,842.7728881835938,225.4684600830078,60.87873458862305,3826.23974609375,2249.73046875,243.9739227294922,1686.731689453125,203.3794403076172,204.76483154296875,680.2481079101562,3173.610107421875,4568.8876953125,474.8999938964844,568.5324096679688,1686.1600341796875,1967.0726318359375,650.9246215820312,6054.6103515625,274.7889404296875,1975.33984375,1992.6214599609375,1402.705810546875,3335.50390625,384.9711608886719,802.1939697265625,558.3922119140625,272.8493347167969,225.28585815429688,3167.3486328125,650.3788452148438,525.4959716796875,2265.974609375,390.1873474121094,409.0126953125,1448.72705078125,432.2115173339844,1182.7073974609375,1034.5931396484375,757.0601806640625,1030.7135009765625,1686.859619140625,193.5728759765625,1214.118896484375,0.3920821249485016,3557.446533203125,642.4840698242188,177.28201293945312,1163.367919921875,3595.117431640625
36,1458.4197998046875,2499.599609375,1704.6300048828125,1895.8382568359375,810.0415649414062,346.609619140625,425.8458557128906,4345.173828125,514.9713134765625,173.83409118652344,3888.0498046875,504.75213623046875,1336.8436279296875,3644.719970703125,570.245849609375,1934.6832275390625,408.39605712890625,1434.0462646484375,199.2807159423828,2128.580322265625,4317.34521484375,101.25382995605469,1441.646728515625,4184.7880859375,2247.457275390625,6456.6162109375,2306.2392578125,335.8108215332031,252.1658935546875,1466.5274658203125,1424.260498046875,5135.07666015625,7674.8984375,1182.223388671875,323.7468566894531,1147.174072265625,831.4723510742188,1622.6668701171875,1156.7718505859375,626.7149658203125,1310.8558349609375,532.3206176757812,4572.1474609375,7.429987907409668,1972.897705078125,623.994384765625,4608.53662109375,142.91867065429688,806.7999877929688,2952.954833984375,-9.391509056091309,843.1328125,220.86524963378906,59.933135986328125,3772.528076171875,2202.519775390625,240.9419403076172,1646.6380615234375,199.9355926513672,204.5760040283203,670.3207397460938,3074.743896484375,4455.65625,462.5,579.1116333007812,1666.3892822265625,1979.3975830078125,629.7050170898438,5969.46728515625,265.9716491699219,1943.277099609375,1955.7374267578125,1410.31884765625,3363.4697265625,382.7992858886719,791.498046875,553.7467041015625,272.36212158203125,224.09628295898438,3099.800537109375,641.0332641601562,522.0897216796875,2215.825927734375,384.2060852050781,403.078857421875,1442.9552001953125,426.8263244628906,1181.7442626953125,1020.8614501953125,748.1368408203125,1009.697265625,1661.7574462890625,190.6080780029297,1216.4197998046875,0.3973616361618042,3522.528076171875,626.2278442382812,175.67153930664062,1145.4837646484375,3590.343994140625
37,1492.9620361328125,2531.362060546875,1738.676513671875,1933.9964599609375,820.3982543945312,350.79736328125,431.97314453125,4427.15869140625,521.7933349609375,174.2126007080078,3934.310302734375,503.4765930175781,1363.6639404296875,3662.16796875,572.2264404296875,1945.2030029296875,415.9983825683594,1455.1070556640625,198.80612182617188,2140.106689453125,4375.06640625,102.30855560302734,1450.738037109375,4233.75537109375,2292.7841796875,6629.56201171875,2328.946533203125,338.6499328613281,266.7008361816406,1480.5450439453125,1448.5072021484375,5183.08984375,7608.97900390625,1208.484375,328.8586730957031,1148.595947265625,838.2244873046875,1629.924072265625,1169.526611328125,627.228759765625,1326.22119140625,542.4017944335938,4649.296875,7.429987907409668,1990.850341796875,632.5086059570312,4679.00634765625,144.3478546142578,822.4000244140625,2952.005126953125,-9.453278541564941,843.8527221679688,223.78651428222656,59.86109161376953,3841.865234375,2206.910400390625,241.61610412597656,1667.151123046875,201.65750122070312,206.27529907226562,669.7841186523438,3209.2021484375,4499.06201171875,471.79998779296875,581.0714721679688,1694.162353515625,1983.506103515625,635.8223876953125,6056.50244140625,268.39398193359375,1980.10595703125,2001.73388671875,1417.4561767578125,3458.465576171875,386.32861328125,802.5830078125,558.9496459960938,276.7472229003906,225.10284423828125,3141.439697265625,654.7655029296875,524.7389526367188,2267.83203125,391.5830078125,409.87322998046875,1465.5616455078125,438.593994140625,1203.8958740234375,1014.4248046875,761.711669921875,1018.3778076171875,1630.265869140625,192.80776977539062,1222.9390869140625,0.39703840017318726,3565.36083984375,618.4608764648438,176.01976013183594,1153.0845947265625,3629.48388671875
38,1518.41455078125,2503.44970703125,1721.6533203125,1926.751220703125,822.6174926757812,353.6216735839844,428.8219909667969,4400.2861328125,525.1121826171875,173.92422485351562,3860.73388671875,502.0188293457031,1387.765869140625,3667.98388671875,574.2070922851562,1918.42529296875,413.5222473144531,1445.0552978515625,194.88006591796875,2147.791259765625,4384.08544921875,102.67365264892578,1451.69482421875,4231.79638671875,2322.057861328125,6528.67626953125,2329.892822265625,342.2874755859375,272.9841613769531,1467.4942626953125,1466.0185546875,5145.08251953125,7641.9384765625,1213.7366943359375,337.01959228515625,1147.174072265625,825.299072265625,1587.349609375,1167.5643310546875,629.2841796875,1325.2608642578125,542.041748046875,4669.5966796875,7.429987907409668,1945.2213134765625,630.8057861328125,4642.3232421875,143.499267578125,853.2000122070312,2952.954833984375,-9.582186698913574,840.343017578125,224.6717529296875,59.87009048461914,3837.958740234375,2214.59814453125,242.5421905517578,1654.5635986328125,202.901123046875,206.08648681640625,658.96240234375,3230.95263671875,4512.2724609375,474.0,580.2871704101562,1693.6917724609375,1986.7926025390625,624.1611328125,6039.47314453125,266.64990234375,1979.67236328125,2002.602294921875,1384.624755859375,3511.290283203125,385.0616760253906,804.3331909179688,558.9496459960938,274.79827880859375,225.65188598632812,3098.875244140625,649.806640625,523.7927856445312,2301.264404296875,397.5643005371094,404.455078125,1467.4854736328125,439.79071044921875,1202.451171875,1016.99951171875,763.0407104492188,1025.6878662109375,1575.041259765625,194.2423553466797,1237.8948974609375,0.3987623453140259,3529.977783203125,599.3145751953125,174.62693786621094,1194.2181396484375,3618.98291015625
39,1539.32177734375,2515.96240234375,1733.155517578125,1936.8946533203125,847.0297241210938,353.5242614746094,430.1349792480469,4399.830078125,527.6935424804688,176.3573455810547,3912.28076171875,499.1033020019531,1426.7275390625,3671.861328125,572.0463256835938,1942.333984375,412.6099548339844,1477.125,194.6212158203125,2251.53076171875,4376.87109375,103.36328887939453,1481.8387451171875,4235.7158203125,2291.83984375,6533.48095703125,2340.300048828125,342.1988220214844,284.11248779296875,1477.16162109375,1483.0809326171875,5141.083984375,7703.1494140625,1269.6009521484375,342.9385070800781,1146.9964599609375,861.5675048828125,1607.6693115234375,1173.4512939453125,642.3870849609375,1311.8160400390625,541.1417236328125,4710.2060546875,7.429987907409668,1962.7991943359375,633.0762329101562,4682.86767578125,147.74217224121094,861.4000244140625,2947.257568359375,-9.641268730163574,837.5533447265625,223.60946655273438,60.023193359375,3878.97509765625,2248.63720703125,244.9000244140625,1670.4146728515625,211.51080322265625,204.85922241210938,665.5806274414062,3219.088623046875,4539.63623046875,473.29998779296875,577.93603515625,1706.8721923828125,1980.21923828125,638.116455078125,5981.765625,266.3592224121094,1977.0728759765625,2013.0162353515625,1386.05224609375,3574.32470703125,389.4960021972656,797.9155883789062,560.436279296875,276.6497497558594,224.00477600097656,3109.053955078125,657.6264038085938,523.7927856445312,2329.125,388.0938720703125,406.4330749511719,1485.762939453125,442.1841125488281,1212.08251953125,1022.1489868164062,767.9769897460938,1023.4035034179688,1579.1490478515625,193.38160705566406,1230.70263671875,0.40016302466392517,3530.908447265625,604.3721313476562,173.87826538085938,1237.58740234375,3641.89404296875
40,1568.9556884765625,2521.737060546875,1734.5357666015625,1951.385009765625,862.0099487304688,356.83551025390625,431.7105712890625,4415.8505859375,545.0250854492188,178.880615234375,3897.7421875,500.014404296875,1447.9300537109375,3673.800048828125,572.5865478515625,1947.11572265625,414.39111328125,1488.6129150390625,194.70750427246094,2297.63720703125,4384.98876953125,102.55195617675781,1484.231201171875,4319.9423828125,2350.386962890625,6427.79150390625,2342.19287109375,341.3115539550781,290.32012939453125,1495.046142578125,1478.1417236328125,5201.09375,7769.0693359375,1328.3299560546875,347.9606628417969,1155.52685546875,869.0912475585938,1609.7135009765625,1189.1495361328125,644.2711181640625,1307.974853515625,542.581787109375,4791.41650390625,7.429987907409668,1970.279541015625,640.265869140625,4787.12451171875,150.06460571289062,884.0,3044.107421875,-9.66275405883789,836.6533203125,223.87503051757812,60.410438537597656,3927.803955078125,2280.4814453125,246.75308227539062,1716.102783203125,217.6332244873047,205.7088623046875,662.6293334960938,3240.83935546875,4553.7900390625,487.29998779296875,580.6793212890625,1718.1697998046875,1992.5443115234375,651.6893310546875,6050.826171875,266.5530090332031,1985.3504638671875,2007.212158203125,1395.0926513671875,3662.661865234375,393.47784423828125,816.9738159179688,563.0377197265625,281.229736328125,226.8414306640625,3122.93359375,667.1627197265625,525.306640625,2371.84375,358.8843688964844,413.82916259765625,1518.950927734375,449.1649169921875,1226.0474853515625,1020.0032348632812,776.0459594726562,1020.6622314453125,1554.5032958984375,194.81617736816406,1221.9117431640625,0.402425616979599,3549.265380859375,595.16015625,173.9827423095703,1262.6253662109375,3698.216796875
41,1589.499267578125,2562.161865234375,1753.8594970703125,1962.0113525390625,845.7351684570312,359.1728820800781,434.68670654296875,4440.20849609375,551.1096801757812,180.27740478515625,3922.415283203125,502.7476501464844,1429.2647705078125,3683.493408203125,584.2903442382812,1945.2030029296875,417.6109619140625,1485.7408447265625,197.08038330078125,2361.994140625,4338.9912109375,103.97177124023438,1480.8819580078125,4361.07080078125,2343.77685546875,6442.2041015625,2370.10400390625,342.2874755859375,298.7231140136719,1505.19677734375,1479.039794921875,5217.09765625,7811.44580078125,1336.924560546875,347.9606628417969,1171.6993408203125,901.6942138671875,1637.458984375,1199.942138671875,651.5505981445312,1313.7369384765625,547.2623291015625,4774.16357421875,7.429987907409668,1987.858154296875,651.807373046875,4819.94580078125,153.59291076660156,890.0,3063.096923828125,-9.641268730163574,849.34228515625,227.3274383544922,60.995811462402344,3955.148193359375,2325.496826171875,251.63726806640625,1737.08203125,216.1982879638672,208.44662475585938,670.4100952148438,3385.18408203125,4643.43212890625,489.8999938964844,586.1649169921875,1731.3502197265625,1990.901123046875,669.658935546875,6213.5439453125,266.8436584472656,1990.628173828125,2015.5789794921875,1418.8834228515625,3641.79833984375,397.2786865234375,809.1948852539062,567.1258544921875,282.9837646484375,229.58657836914062,3160.871337890625,667.7349853515625,559.3683471679688,2423.849853515625,363.0713806152344,415.9790344238281,1528.570556640625,457.1429748535156,1232.307861328125,1029.872802734375,779.8431396484375,1027.9722900390625,1586.451416015625,195.67694091796875,1241.8907470703125,0.4046882390975952,3569.452880859375,604.5527954101562,178.15252685546875,1315.3836669921875,3770.7685546875
42,1570.228271484375,2539.06201171875,1732.6954345703125,1949.4530029296875,830.2001342773438,353.3294982910156,432.4983215332031,4414.91357421875,546.5001831054688,181.1334991455078,3912.28076171875,506.57440185546875,1415.3109130859375,3669.9228515625,580.1490478515625,1912.6873779296875,418.184326171875,1475.21044921875,196.7352294921875,2362.95458984375,4349.8154296875,104.41801452636719,1479.9248046875,4318.9580078125,2321.113525390625,6398.9677734375,2359.696533203125,341.9326171875,311.8953857421875,1488.2789306640625,1480.8359375,5171.083984375,7830.27978515625,1299.681640625,344.1940612792969,1162.813232421875,907.095947265625,1630.157470703125,1178.3570556640625,651.2936401367188,1308.9351806640625,554.463134765625,4768.0693359375,820.3072509765625,1995.7122802734375,645.3744506835938,4734.99609375,152.29769897460938,866.4000244140625,2994.73291015625,-9.63321304321289,840.972900390625,225.73402404785156,61.19392776489258,3881.904541015625,2259.61328125,250.5426483154297,1754.33154296875,213.04139709472656,208.82423400878906,668.442626953125,3327.841552734375,4642.48828125,488.0,591.258544921875,1720.052734375,1992.5443115234375,666.0267333984375,5747.14892578125,267.0374450683594,1989.30859375,2010.7353515625,1398.899169921875,3600.0712890625,390.3104248046875,806.4723510742188,563.7809448242188,279.9629211425781,229.86111450195312,3155.3193359375,659.1522827148438,548.5820922851562,2418.278076171875,371.7445373535156,408.6689147949219,1510.293212890625,458.1402587890625,1216.4163818359375,1031.16015625,777.2800903320312,1018.3778076171875,1565.00048828125,197.015869140625,1219.5142822265625,0.40501147508621216,3504.1953125,598.953369140625,177.19496154785156,1283.6392822265625,3725.90087890625
